1, 6310.219909678552	353.46623590500667	6310.219909678552	0
2, 6431.979635621943	369.8052895429846	121.75972594339146	0
3, 6479.904280577469	376.3343210507026	47.924644955525764	0
4, 6595.296000484585	393.75980776246803	115.39171990711657	0
5, 6852.558436316761	383.59711847251555	257.26243583217547	0
6, 7034.777638721025	384.8858911838131	182.21920240426425	0
7, 7317.816022804645	383.9312853492521	283.03838408362026	0
8, 7601.546070116041	412.2478528024696	283.73004731139554	0
9, 7900.882910659237	465.3868584902835	299.33684054319565	0
10, 8156.736853308924	489.72055480490855	255.85394264968727	0
11, 8386.557892765266	521.8549985371491	229.82103945634208	0
12, 8718.963427434248	496.2661627018468	332.405534668982	0
13, 9017.839186717592	524.6158038728568	298.87575928334445	0
14, 9264.400696760307	572.1413331723562	246.56151004271487	0
15, 9504.639874732578	605.4417357559792	240.23917797227114	0
16, 9857.961066515236	543.3431527511206	353.3211917826575	0
17, 9987.058868996017	549.6511082257756	129.09780248078096	0
18, 9891.768818699116	597.6121665106767	-95.29005029690052	0
19, 10414.550794924802	620.5599367422109	522.7819762256859	0
20, 10349.631608249805	567.8267255217844	-64.91918667499704	0
21, 10337.609130762778	640.5065605839296	-12.022477487027572	0
22, 10394.04184111254	571.5703089420913	56.43271034976169	0
23, 10365.85355856424	629.6047687880596	-28.188282548298957	0
24, 10425.92610573835	580.5174854212235	60.072547174109786	0
25, 10395.209621705486	621.3116693399725	-30.716484032864173	0
26, 10008.830047749769	624.2283679062081	-386.3795739557172	0
27, 10031.032758319572	549.8048186794841	22.202710569803457	0
28, 9939.034304030536	572.4943888434794	-91.99845428903609	0
29, 9650.75823727339	602.1628292466306	-288.2760667571456	0
30, 9474.093984724703	540.3052444612129	-176.66425254868773	0
31, 9373.43319684815	526.9812586684817	-100.66078787655351	0
32, 9092.797332577089	556.4784114623595	-280.6358642710602	0
33, 8870.119088881711	510.2441189818127	-222.67824369537811	0
34, 8794.16642630305	493.33469008543165	-75.95266257866024	0
35, 8515.24168489745	523.815168809617	-278.9247414056008	0
36, 8431.596042952544	457.1942267259523	-83.64564194490595	0
37, 8236.20057903765	473.7182577789535	-195.3954639148942	0
