1, 1170.279418542188
2, 1092.7395204824961
3, 925.429490077192
4, 770.2878833080294
5, 549.6716886696695
6, 358.69290753405494
7, 228.4524120040487
8, 85.30620692269895
9, 299.38829568337223
10, 608.1217553240858
11, 923.6479640396155
12, 1240.6441685657792
13, 1609.055711153247
14, 2118.620000191995
15, 2404.0474122529904
16, 2748.6975503045705
17, 2881.6372050135196
18, 2990.961968640766
19, 3383.1302475795947
20, 3390.1667511882715
21, 3484.869787402564
22, 3226.797177582839
23, 2977.989575165395
24, 2949.2233760247072
25, 2478.8821154881643
26, 2344.043027150965
27, 2056.227850512714
28, 1662.2647318857162
29, 1355.9481374135612
30, 1088.3078107837173
31, 816.1893502827697
32, 477.23375520080026
33, 354.5339390534018
34, 27.151779935205013
35, 320.0216943690293
36, 444.6091584177002
37, 679.5889249032862
38, 813.6046051023586
39, 924.5428585088157
40, 994.6349410438061
41, 1072.6572558605512
42, 1170.225900782595
43, 1285.6903761146032
44, 1302.5984150895638
45, 1272.0198753136956
46, 1288.0964613869392
47, 1276.1465473520411
48, 1314.4878213138318
49, 1292.1187583049505
50, 1246.1409750090088
51, 1208.5732402163148
52, 1169.2503102178398
53, 1080.6803439476325
54, 1058.2798722011767
55, 861.284112354826
56, 795.2015129691126
57, 609.626087709612
58, 505.64581527657356
59, 329.9993086664117
60, 71.23751658225046
61, 155.90017062987954
62, 363.15857726763534
63, 601.1028321985405
64, 821.1722931424956
65, 900.4068376737323
66, 1035.044061291681
67, 1176.7959023248823
68, 1209.9586798325472
69, 1162.9912363459334
70, 1188.7940741420189
71, 1207.4674048334764
72, 1238.2012936634492
73, 1018.100858787051
74, 909.6246335928809
75, 820.1986181830143
76, 585.695163697208
77, 436.6920946807995
78, 307.68804534623905
79, 88.61943235660692
80, 95.7816384609032
81, 232.20150734185972
82, 479.31656745295004
83, 461.6883164023766
84, 525.8838589054822
85, 684.8501426081675
86, 641.5487051632535
87, 638.9784858841358
88, 665.5784981315464
89, 542.8207935084538
90, 419.939435344354
91, 465.79803578793053
92, 492.3442898066487
93, 232.38029820192878
94, 289.5619218465554
95, 91.89577986057975
96, 19.86407494911873
97, 179.8008134202164
98, 183.06768214453223
99, 445.8039655270986
100, 415.6337328008867
101, 391.21531395634975
102, 388.64329770654604
103, 338.67833789112956
104, 296.2274441806521
105, 240.59041610221811
106, 79.89095725830884
107, 9.369991288737765
108, 104.2515616245737
109, 102.6694059836218
110, 133.65140951498142
111, 175.9654324262392
112, 208.0643413785374
113, 236.19542671862655
114, 228.47934147319302
115, 40.15398494949295
116, 167.4405270397183
117, 71.0528320353742
118, 36.43406503357073
119, 18.61099628377815
120, 2.606252404643783
121, 228.49319179110807
122, 321.5687952465032
123, 354.90177260150176
124, 430.7965906546524
125, 485.26157186819
126, 340.3396758874269
127, 332.02587745405526
128, 385.4041575352394
129, 188.38664995679846
130, 156.21614741464055
131, 36.93155464121355
132, 0.2578924271665528
133, 189.70851335478164
134, 184.5492957107017
135, 196.61790457472398
136, 230.65769515025113
137, 172.3198161920791
138, 275.7932702517601
139, 315.820680426591
140, 124.0174947581163
141, 144.04127006618546
142, 109.85927085141884
143, 29.05242255698522
144, 87.74661925353485
145, 119.37498547601172
146, 135.46128642218264
147, 244.60306663197207
148, 216.4945458791999
149, 235.89552193535565
150, 267.4689118988972
151, 15.363637634483894
152, 3.423982200181854
153, 0.6869809653453558
154, 45.190723416107176
155, 54.22362912818244
156, 46.37434297496475
157, 94.07015264376423
158, 164.55072918337373
159, 219.74342880042514
160, 206.3576891074008
161, 144.09332275514134
162, 58.540460367042215
163, 112.22760169360026
164, 71.47454718765857
165, 17.370114411151917
166, 65.45777524570349
167, 42.877940373000456
168, 56.64516211769387
169, 153.51942595082073
170, 217.4870608407591
171, 155.6407795820569
172, 59.89414112396571
173, 113.5174704061128
174, 148.63984304114638
175, 150.38315682187385
176, 129.53473788968222
177, 91.33159264759706
178, 41.070409985298284
179, 83.25033546461236
180, 85.1217427262427
181, 52.37130518550839
182, 87.0143384396979
183, 112.44391653061302
184, 7.701755513805438
185, 179.2856456904483
186, 167.59714186143992
187, 153.11000434558173
188, 6.2241515426567275
189, 22.01098417297817
190, 14.208205477398224
191, 48.257533706126196
192, 21.831514099783817
193, 7.4573611589194115
194, 24.80799136240057
195, 15.685131295471365
196, 18.18615091558422
197, 66.63162299643045
198, 13.289958492399819
199, 93.68861516776906
200, 67.40202296632197
201, 27.72468795620898
202, 121.30608351203864
203, 188.8400307083466
204, 151.00125333235792
205, 87.08531478702298
206, 6.842824959047903
207, 125.21583744148938
208, 132.07065009682992
209, 76.17713683122838
210, 13.416996599208687
211, 15.799585598009799
212, 40.428931725204166
213, 40.9006124143616
214, 63.42119009594444
215, 86.49044410592614
216, 62.05363061985008
217, 44.44125790200633
218, 77.73096611855999
219, 114.30198227106939
220, 154.3641485953658
221, 86.37290990676138
222, 55.10089043275184
223, 29.06387873492713
224, 0.09725043502567132
225, 24.755187845988075
226, 67.49399812483898
227, 81.82654296187411
228, 25.68110469298972
229, 77.75186935953843
230, 18.229582430054506
231, 40.509874110504825
232, 53.2109229792386
233, 7.592861275401447
234, 56.41998560666616
235, 86.10088351835384
236, 98.8692288423772
237, 220.35613422481674
238, 71.15172336199976
239, 211.16691167144018
240, 174.54030144655462
241, 136.7896521218554
242, 165.53862145428593
243, 165.61644658334717
244, 174.71297584926015
245, 251.97372539989374
246, 306.9826716050284
247, 324.94647864433045
248, 257.8882443980965
249, 360.2307828579078
250, 450.53489241671286
251, 431.56774471978406
